"","symbol","X","et.avg","et.sd","pval.x","pval.t"
"940","00242.HK",1.00809511447992,0.00175232674581924,0.0761835963724518,2.03652136742894e-241,6.72580837921768e-07
"941","00243.HK",1.01663842244871,-0.00879768771306399,0.151596305549354,2.93492085055692e-186,8.76803214540974e-14
"942","02448.HK",1.04759880563772,0.10076731256313,0.0937080084029754,1.36843053608259e-48,0.841106256166578
"943","00245.HK",1.00659569818673,-0.00574211952644338,0.188675413050153,7.69253995829465e-168,2.29468393209204e-11
"944","02488.HK",1.01568810018979,0.0156415687452158,0.151807692724334,4.5253115263298e-186,1.40247204222791e-06
"945","00025.HK",1.00442331423604,0.00979334884448477,0.0662574674290822,1.72357037792935e-252,3.46099303921594e-12
"946","02500.HK",0.931010876186329,-0.0392143490951655,0.113833963663725,2.08069815338314e-17,0.477660357647875
"947","00251.HK",1.00186445211124,0.00666014353029831,0.0859291305942807,4.0773108702144e-231,1.05902221642877e-06
"948","02518.HK",1.40881299398616,-0.0515855989498613,0.126966758052659,0.254167698636954,0.639448786683626
"949","02528.HK",1.05138056508085,0.0175266516089737,0.109620379016103,6.3060332218362e-17,0.455426482118475
"950","00255.HK",1.00870675953883,0.010886850767841,0.0609178135480916,1.10400089656855e-259,0.00299132712756286
"951","02552.HK",1.0218496406473,0.010235294391024,0.116678868341583,9.18336319730299e-37,0.0964787461951045
"952","02558.HK",1.04683106851562,0.0139146107554531,0.0675908274208013,6.3896022585925e-33,0.297657693068483
"953","00256.HK",0.997910920112162,0.00624811004074015,0.0937956729332309,1.13608278214148e-223,1.17705280980326e-07
"954","00257.HK",1.00105467629498,0.0139483367641006,0.0908523416814783,1.61233668904054e-226,0.000635098776258271
"955","00258.HK",1.00563607081186,0.00781017957379117,0.0604103449548462,4.07074719909231e-260,0.00631722150568837
"956","02588.HK",0.988021006306772,-0.00920385698372261,0.06244977447211,2.11142990341841e-75,0.0174079323927285
"957","00259.HK",1.01366455123581,0.022559542184961,0.106599532030423,1.51152874243208e-214,0.000151566798916261
"958","02599.HK",5.58478627015452,0.456169036567496,0.227555472554599,0.00386546879851189,0.501606733384621
"959","00260.HK",1.01197772984818,-0.00412784279330147,0.118660420923658,1.03005454918989e-205,1.80801659374969e-06
"960","02600.HK",1.00460501783318,0.000206649980076813,0.0959435966081905,2.2511948898667e-222,0.11809665014261
"961","02601.HK",1.00635150764658,0.00260279280691359,0.0497163482439589,2.80277852016548e-168,0.146638861185455
"962","02607.HK",1.00516735318915,0.000206730035787976,0.0660761867363532,3.22860616918028e-135,0.88507543608487
"963","02608.HK",0.987600674786403,-0.035847226342499,0.109656041640577,3.65108042039144e-82,1.54333455588641e-10
"964","02611.HK",1.00402866775504,0.00100102314346334,0.0571234915735673,3.61208299638075e-67,0.0754648540139665
"965","02616.HK",1.0134290078096,0.00819760631263547,0.122332957325317,2.88872164257047e-31,0.178500652312185
"966","02618.HK",1.6323505081736,0.050937987834454,0.0975978142953143,0.1493323006937,0.608039960383621
"967","00262.HK",1.00162110867639,-0.00246317846430529,0.0940828926554606,1.00526656287661e-223,1.01955491372271e-08
"968","02623.HK",1.02150818821201,0.00862744829010421,0.185765106774683,8.48825771262325e-76,3.89674027304533e-10
"969","02628.HK",0.989374597551215,-0.0105741087659588,0.0528407140633893,1.05968847665779e-269,0.315642227519403
"970","02633.HK",0.978062323304079,-0.0405936416562528,0.0578759670190971,9.52007740190434e-74,0.811404076397012
"971","02638.HK",0.994640957881173,0.000149692016871468,0.04466410078803,5.36072197957248e-120,0.637958672290547
"972","00264.HK",0.98783088343691,-0.0212585747243358,0.123446909408607,1.63984391752777e-27,0.000928323533225072
"973","02660.HK",1.03048599283296,0.0357251731789349,0.109482160384293,6.83365389378905e-31,0.584551286530746
"974","02663.HK",1.03298520129987,0.0426536541238018,0.0833263098779608,2.91988916143832e-53,0.275338303720543
"975","02666.HK",1.00070752064128,-0.000126563378490854,0.0501819598181908,6.23852997012085e-95,0.244597288390593
"976","02668.HK",1.00460353822375,0.00889348051489377,0.161190302070582,2.39904789315995e-180,4.36361482416184e-11
"977","02669.HK",0.982681537646145,0.00776439281306725,0.100314379180264,2.39515452619335e-69,0.913963861469837
"978","00267.HK",0.998207017915264,-0.00696998280332644,0.0879449083565182,6.22334455745034e-229,1.29198352650784e-13
"979","02678.HK",1.01252405957024,0.0258519446093285,0.121532952312483,8.10129585041983e-204,0.000406314728784387
"980","00268.HK",0.998150718742157,0.0164894442476821,0.104844414665299,1.21257783983188e-214,0.0433637374366889
"981","02680.HK",0.962737116818811,-0.0518509712805691,0.272406832822188,1.13297690358783e-22,3.12863856879669e-06
"982","02683.HK",1.02538604994092,0.0161659566842947,0.0857053508651443,6.61340815166052e-50,0.261611759513326
"983","02686.HK",0.992028330931503,-0.0110626306803586,0.10241067288523,2.04345553220549e-72,9.38916274335875e-08
"984","02688.HK",1.0013181634299,0.0168256042512659,0.0675953517729348,1.31008264527948e-250,0.00124604711835101
"985","02689.HK",1.00178198241883,0.00421974605752455,0.112274041211977,1.70102628019861e-207,3.82219875390397e-06
"986","02696.HK",1.00287894875709,-0.0164074730949417,0.0938761784397264,2.42531353187375e-26,0.260293159955733
"987","02698.HK",1.02324920996525,0.0241952459410351,0.0614173813278782,1.74314841575467e-61,0.426527644845554
"988","02699.HK",0.945956469941607,-0.0960610239934529,0.205722620278808,4.68914563862216e-48,5.92635337119165e-15
"989","00027.HK",1.01380355731214,0.0246247549639994,0.111580240624426,7.50660138041744e-211,1.10405241751727e-10
"990","00270.HK",1.00491498593171,0.0117103471051522,0.0584605742483626,9.86503197150971e-263,1.22262612346374e-05
"991","02700.HK",1.00775859942082,-0.0254074370432861,0.181223545074415,1.50326082727698e-158,1.30166529948768e-08
"992","02708.HK",0.981671207445585,-0.0139788463101473,0.129693462382423,9.24768072197779e-42,1.67565924067029e-07
"993","00271.HK",1.01462220526693,0.0183354481177557,0.0999855623536578,8.80627716426249e-92,2.39338803888897e-05
"994","02718.HK",1.23003260248519,0.0728463325212362,0.100357956412965,0.110966757403124,0.150403656775268
"995","00272.HK",1.00185945320103,-0.00522592096997128,0.0741734493172287,1.32418561294347e-225,7.15413914992898e-11
"996","02722.HK",1.01710109578177,0.0109396667100831,0.0745589416284696,2.29501921387415e-174,5.4799906820964e-05
"997","02727.HK",1.00280546611483,0.000591109355257143,0.0788203292177843,3.21408878394451e-238,2.84208582267152e-10
"998","00273.HK",1.02700376955849,-0.0182389393261572,0.217016465109363,3.053024276337e-158,2.28790833690375e-05
"999","02738.HK",0.998171128440214,-0.0044733624865143,0.0603879898452895,7.23209654837839e-79,0.00246747725356869
"1000","00274.HK",1.63154017103535,0.174943942852019,0.139473595386591,0.260391142021338,0.593870838947526
"1001","00276.HK",0.974434070129028,-0.0396731742191297,0.211850684259881,5.70325853405465e-156,1.211715930534e-15
"1002","02768.HK",1.00685952541983,0.00761258944649583,0.163581516332511,1.15436095470349e-51,6.98629025033468e-13
"1003","02772.HK",0.984011281923826,-0.0158409320722815,0.0562489575535925,2.41582070541539e-34,0.854735578015326
"1004","02777.HK",0.9980203767435,-0.00465987088800079,0.100660326323627,6.11682608887439e-218,1.13335362960169e-05
"1005","02778.HK",1.00537351903357,0.00703338200679247,0.0539912310137269,1.62599304904712e-262,3.99981975668731e-12
"1006","02779.HK",0.999910460005033,-0.00770596872138206,0.0784219819583319,2.60646417789866e-49,0.407006477613839
"1007","02789.HK",0.992171861582145,-0.0333592140445539,0.0835284429338265,6.49623469062492e-122,0.0267616569399412
"1008","02798.HK",0.957633908809159,-0.0151415262912194,0.357043542061066,4.73102648738233e-17,5.03013756688707e-09
"1009","00028.HK",0.998602191554545,0.000469875229839517,0.0698067254783583,9.1355497683336e-248,1.84497919097573e-06
"1010","00280.HK",0.997541175625375,-0.00314315189689053,0.103060290678271,5.48869585806982e-216,3.09768262018475e-09
"1011","00285.HK",1.02873426759296,0.0269575718907411,0.125804400025572,2.63326367873841e-145,0.795372564645646
"1012","02858.HK",1.01899777917147,-0.00729853486479079,0.0942048586300678,1.26660466156228e-49,0.000152641918288449
"1013","00286.HK",1.00055290769458,0.00834179710617378,0.199477520695081,6.78740366936195e-163,1.46359951904191e-19
"1014","02863.HK",1.00775839722199,-0.0042669005233469,0.111776485112276,2.96392514867337e-48,2.12843738019105e-06
"1015","02866.HK",1.00200042334174,6.92481591803585e-05,0.102552991013199,9.47120430514449e-217,1.84639530760538e-05
"1016","02869.HK",0.990410520617309,0.00478447311322375,0.0844313188017956,3.78964704707015e-66,0.00236373104739142
"1017","02877.HK",1.0036340205687,0.00664409796178957,0.0890085335025554,2.14185687185411e-228,5.20449186255169e-05
"1018","02878.HK",1.03261383243058,0.0270311418930458,0.125377830961899,6.92980104901242e-203,1.22575741734718e-06
"1019","00288.HK",0.99588979340493,-0.0041834701870527,0.0627048350031256,3.66163435455917e-99,0.591282925181849
"1020","02880.HK",0.99979880592006,-0.0023252324450223,0.0791427874330666,1.52351121576128e-233,5.27185644441199e-11
"1021","02882.HK",1.2132101893005,0.00847785945909154,0.223298635485829,0.00274956748836731,0.0397629445181604
"1022","02883.HK",0.993542727346008,-0.00559215342198788,0.0892993394143706,2.61769451467938e-227,0.00412122092613065
"1023","02885.HK",1.02327449473258,0.0101858528686538,0.0809196927449112,4.52392420973311e-38,0.845960757295648
"1024","02886.HK",0.999495408349436,-0.00970120457996695,0.0905933258324318,1.26489633452065e-226,1.7556672015042e-10
"1025","02888.HK",1.00128627839078,-0.00549635572514019,0.0570325295983384,1.87533410419989e-264,0.0103857390580848
"1026","02892.HK",0.997205779442204,-0.00571661154556575,0.0456945604015572,4.41726406066663e-47,0.867407643113984
"1027","02899.HK",0.99467841958422,0.00468618123021234,0.0997204338849,1.98104891717977e-218,5.55356467383815e-07
"1028","00029.HK",1.00602421814429,0.013563887911724,0.0844270132934796,6.89445374220309e-233,1.33939040850451e-09
"1029","00290.HK",1.00092850471753,-0.0148012913193381,0.115242487742918,3.41026436375452e-207,6.9192173660398e-08
"1030","00291.HK",1.0011939443158,0.0114952042536392,0.0820350237303359,7.78851015127603e-235,1.33380437494309e-13
"1031","00292.HK",1.00588836927172,-0.00718386787834089,0.0574791658449,2.50604028558534e-69,0.00145830503397528
"1032","00293.HK",1.00034075183214,-0.00414462191805015,0.0562977714634395,1.96364285553447e-265,4.9459442801194e-05
"1033","00294.HK",0.997094627699157,2.09977578694358e-05,0.0583857107323499,3.36086643125634e-262,0.18719910940134
"1034","00296.HK",1.01450569472916,0.0134827263805566,0.0887054612992814,1.50336920168203e-229,0.00028474161237073
"1035","00297.HK",0.994637031681469,-0.0100853353431762,0.0864527489774229,4.93774259597365e-230,0.0590161754476863
"1036","00298.HK",1.00495280608805,0.00620938849149646,0.0917042306104315,4.47023447890798e-226,4.47024736395413e-13
"1037","00299.HK",1.00387761295486,-0.0114286485046607,0.139870925738869,9.60932693731153e-192,1.1705981177348e-07
"1038","00003.HK",1.00068089979392,0.00353825040055995,0.04510926613512,1.57704032941786e-283,0.684944233170579
"1039","00030.HK",1.00036823613309,-0.00074437587822169,0.174448982537542,1.21874817031937e-173,1.10047181995186e-13
"1040","00301.HK",0.989908800225571,0.0103732651366014,0.0576019115052238,3.8324313132364e-22,0.780159624480664
"1041","00302.HK",0.991384813609969,0.00413243209413962,0.101977121279099,1.48672722635096e-23,0.57865074911308
"1042","00303.HK",0.998256333106885,0.00484679516711551,0.0804034578131781,3.13118911281834e-236,2.64879305368883e-05
"1043","00305.HK",0.992236541539565,0.00120906972965726,0.152962332876649,1.42262535699597e-183,3.15546262063744e-14
"1044","00306.HK",1.00713107914776,0.0131163995108285,0.0718317453167517,3.9547562833835e-246,1.42648165784175e-11
"1045","00308.HK",1.00359848452829,0.0016619550671137,0.073371858628051,4.08197577106833e-244,1.5181723632329e-05
"1046","00309.HK",0.99972729354976,-0.00775361300971561,0.178808359065273,1.32444469736744e-171,2.27760852371705e-09
"1047","00031.HK",1.00346301020039,0.00456448898244865,0.0949830816110552,4.23659524769286e-223,6.01812280506677e-09
"1048","00310.HK",1.00264974943146,-0.00593407330849782,0.12963730829565,8.57270991254678e-198,9.01717612342378e-07
"1049","00311.HK",1.00319423292753,-0.013058336423011,0.0633996972211271,2.43222626909162e-55,0.000121290300582614
"1050","00312.HK",0.946986576250054,-0.103726325962587,0.111190464956897,2.85269670081992e-33,0.0366047945449141
"1051","00315.HK",1.00810350813633,0.0108304254782849,0.0839085036916587,1.47656552308607e-233,1.12844983722094e-06
"1052","00316.HK",1.00773883351442,0.0216138810969062,0.110928155430014,7.70397304994467e-211,3.88137429857044e-07
"1053","00317.HK",0.991472418627624,-0.0033394877237318,0.128375332098129,1.11880572421106e-197,1.69712966664938e-08
"1054","00032.HK",0.999955012796303,0.00446119943688666,0.056636453523049,6.50791969931483e-265,0.000160251238148939
"1055","00320.HK",1.02457544891883,0.0198731999683101,0.126891849486643,1.30157885343e-185,2.43105534514325e-11
"1056","00321.HK",1.00338859945636,0.000812407476915787,0.0742873459256144,4.34145663203546e-243,0.00269425467592567
"1057","00322.HK",0.995550002736878,0.000156787222855916,0.0684182957358322,3.74685027803961e-249,0.530679347031233
"1058","00323.HK",1.00145858396455,0.00172863411415528,0.0968928967394767,2.55613578692651e-221,0.00216197959115971
"1059","00326.HK",0.998569719678174,-0.0339542990807128,0.171622720268956,8.25246735687408e-175,1.43767865817807e-06
"1060","00327.HK",1.00965417841397,0.0123774590137911,0.106395222424986,1.4566588987309e-113,0.0360065425407394
"1061","00328.HK",1.01152508539604,0.0016822095602306,0.0937801179306543,8.71611482451981e-225,0.00012601637719049
"1062","00329.HK",1.00549457105987,-0.00865273999905386,0.202192786699124,3.30876904561419e-162,0.00062820910488738
"1063","00033.HK",1.01274396284467,-0.0172901852180794,0.186200705652104,6.43714112033136e-119,6.57869280592724e-07
"1064","00330.HK",0.997345369023217,-0.0270719876079057,0.0925812170177392,1.10156426317218e-224,0.00065054965145688
"1065","03300.HK",1.00951048682005,0.0113047527288852,0.147935494414888,1.15194303966128e-187,6.67470894299374e-09
"1066","03301.HK",0.999044197950765,-0.00946598605775431,0.0678802308997575,8.23668457773243e-79,0.0306550494591143
"1067","03302.HK",1.0154754376836,0.00639964679759261,0.10479248989798,1.92293431972203e-40,0.909901898182757
"1068","03303.HK",1.01129496625563,0.00861704509156254,0.133562773445639,1.77953320672207e-182,7.64659616461137e-05
"1069","03306.HK",1.02786191925298,0.043670803625654,0.102984787065708,4.05258362473012e-59,0.00672286289216385
"1070","03308.HK",0.996705767091966,-0.000863199441062495,0.0636555094245615,5.38930433495717e-253,0.344150066296797
"1071","03309.HK",1.0266608647687,0.0290058954506355,0.125704337668259,1.59704933753442e-42,0.000101096610485004
"1072","00331.HK",0.995018093980314,0.0151790065536537,0.0653915397866885,7.56877580107486e-81,6.66662787291489e-07
"1073","03311.HK",1.00202533443483,0.017015603094907,0.090057200309383,2.59302855031905e-227,0.0374306296155668
"1074","03313.HK",1.03928729843941,-0.0115467134056304,0.363423478655041,1.40551522450948e-40,7.28724174866342e-17
"1075","03315.HK",0.998228376801079,-0.0150647359732643,0.0772538369820737,4.73533827599497e-99,0.000995177331016833
"1076","03316.HK",0.995565220069093,0.0370312949053143,0.128642414046309,1.52173428687442e-29,0.0696241021037043
"1077","03318.HK",1.00564170348222,0.00919356525462282,0.13454357668302,5.00194785616336e-195,1.52070106051165e-11
"1078","03319.HK",0.955207448490191,-0.0422826700270521,0.0984694083509433,4.77009783407149e-45,0.835103859779179
"1079","00332.HK",1.0143496122398,-0.00283394232332918,0.132333580857908,4.57667563586338e-197,6.45548740998027e-09
"1080","03320.HK",1.00221551653268,-0.0121291599311104,0.0534845423087407,2.02304752599311e-75,0.0066437438398684
"1081","03321.HK",1.01833831125355,0.037243413699993,0.189231077402473,9.46580458380018e-24,0.0166409326802436
"1082","03322.HK",1.0168710521808,0.0059262834593857,0.0905444408532415,3.00191824264042e-213,0.000138746344676325
"1083","03323.HK",0.988675841828798,-0.00415883791224177,0.106661033268413,1.42511041180349e-210,6.12111925741798e-06
"1084","03326.HK",1.04721172663623,0.0466114059693084,0.246094763528232,4.728113002297e-43,5.04169579635883e-07
"1085","03328.HK",0.998486839152832,-0.000402382560456119,0.0447130069335459,4.54153705313232e-284,0.000533500933092692
"1086","03329.HK",1.02345803768727,0.0246934659343361,0.0509353739817525,4.28003686671902e-69,0.306846188845631
"1087","00333.HK",1.0100251472971,-0.00330796037974889,0.0780245929333308,1.25060172543906e-239,1.81053743349088e-06
"1088","03330.HK",1.00696019305352,-0.00164386487138,0.110358323755623,3.39976186176008e-211,2.97469069161352e-07
"1089","03331.HK",1.0083101932832,0.0145414477596506,0.0833909610998947,1.79553749013108e-191,0.000262085650061426
"1090","03332.HK",1.02914663882198,-0.0050018335153378,0.0898680705054614,2.70342763145758e-93,0.0851243725752331
"1091","03333.HK",0.999418394543436,-0.00290878308727119,0.126535132509925,1.13326353469457e-111,0.000266217500216443
"1092","03336.HK",0.997262601222391,-0.00612088972297393,0.119738579907668,8.58850969441018e-204,0.00376519737251856
"1093","03337.HK",1.01898204169821,0.00627116487028363,0.113147611773568,3.80912849380041e-152,0.94408017922117
"1094","03339.HK",0.993662784112411,0.000725185834035449,0.106045760609848,2.36975455089185e-213,0.0464201473321659
"1095","00334.HK",1.01067804693823,-0.00338352844436015,0.138729961430211,5.94512627998743e-193,7.88405146368276e-16
"1096","03347.HK",1.11689440125061,0.0205083297999953,0.0986756768914273,0.000677960031561395,0.348408098099327
"1097","03348.HK",0.984473288363231,-0.00214549086772464,0.106810000749764,5.12326190326654e-21,0.328666681340247
"1098","00335.HK",1.01045571240338,0.014451964122097,0.0833411309059821,2.6762734307145e-234,2.82002035984457e-10
"1099","00336.HK",0.993314566432107,0.00736518202486946,0.125026502281597,5.72194704132142e-200,6.41657711873468e-12
"1100","03360.HK",1.00112821770307,0.00166797635817058,0.0569529840328379,5.16989571315954e-145,0.00604152244721914
"1101","03363.HK",1.01518596441418,0.00673849235534212,0.0833027428896563,1.86074663233642e-122,0.467877670923717
"1102","03366.HK",1.00652636076001,0.00465160517881078,0.0999441430399971,3.28789511017759e-219,7.36120713405384e-10
"1103","03368.HK",0.988640308597679,-0.0282153716419378,0.0750267206391008,4.46320609472678e-241,0.000609848336273069
"1104","03369.HK",1.00165193173798,-0.0106052705363825,0.0596219072365291,1.07092623864459e-109,1.7526048490578e-05
"1105","00337.HK",1.00807118438404,0.00338348333996293,0.136089337521174,6.13304925369674e-179,4.03086881461556e-10
"1106","03377.HK",1.02120200019734,0.0104666447467647,0.0844669980268694,2.04095634728287e-180,0.000313198053921237
"1107","03378.HK",1.00983629271777,0.00653064352302244,0.0965065052464529,2.54533520146382e-222,6.36261965780779e-13
"1108","00338.HK",1.0096140985547,0.00904855069686699,0.0711508796120188,4.17739664834647e-247,0.00295630884157893
"1109","03380.HK",0.997157284598835,0.0110830180954667,0.0742618778753048,1.31656391110406e-100,0.486493002384984
"1110","03382.HK",0.997339354342618,-0.0095171625079562,0.0850164339188004,1.74388439462529e-225,1.04422787660766e-08
"1111","03383.HK",0.999873637248754,0.00115913841694651,0.101844790063818,3.85580902842378e-217,0.284119042871375
"1112","03389.HK",0.998090033567437,-0.00665044336275592,0.0871024649201795,1.04869649234907e-229,0.000121897404724557
"1113","00339.HK",0.992967787699811,-0.00619693076009265,0.16477224998756,1.23023048460934e-177,1.50399122536255e-08
"1114","03390.HK",0.95355224472358,0.00701154497819565,0.0676913794866975,4.48004508854327e-08,0.051188219785744
"1115","03393.HK",1.00463506102843,0.00721642243864432,0.102185479532681,2.961346322252e-217,1.10224341769676e-09
"1116","03395.HK",1.01282583090052,-0.0165386884520378,0.126923221331279,1.31995713650651e-49,0.917212002982733
"1117","03396.HK",1.00624970543843,-0.00761257161932451,0.0768126635477406,2.81597324253315e-82,2.602531466702e-05
"1118","03398.HK",1.00724015132445,-0.00138676589854368,0.0898372808228985,6.20629446930608e-228,4.68484094496627e-08
"1119","03399.HK",1.00932236950034,0.00650193297131816,0.07133448199735,7.15059591040902e-247,8.97562432828476e-07
"1120","00034.HK",1.0009948023145,0.00585737129228901,0.0856486806225209,2.60061252123131e-231,4.40185052028427e-18
"1121","00340.HK",0.998790855625742,-0.00886579118500308,0.156266734147989,2.21975588996561e-182,3.0373870711786e-13
"1122","00341.HK",0.998167760804139,0.000667047586764858,0.0569043125825108,2.20745591654304e-264,0.0839961020090417
"1123","00342.HK",1.00129528114875,-0.0110985608267534,0.141217925247638,9.24587756713161e-191,7.82885681556082e-17
"1124","00343.HK",1.04616612605034,0.0397695738850858,0.182772712515883,2.8036520701277e-48,3.91052428182063e-08
"1125","00345.HK",1.00015282627671,0.00962859765673403,0.0599916573750367,3.07925978373621e-260,0.888941360812995
"1126","00346.HK",0.98667671609188,-0.0216875717280938,0.141517399722153,2.11882614691347e-189,5.46590816339334e-12
"1127","00347.HK",0.998756729467932,-0.00248305510984084,0.0968988753323979,4.28699919838992e-221,0.239469821334847
"1128","00348.HK",0.995821001155618,-0.0136903093782372,0.166356102321762,4.25978747994867e-177,2.42277338831615e-10
"1129","00035.HK",1.00722994995985,0.00869100990189148,0.0639809900730808,1.446831939173e-255,0.00327578933895499
"1130","00351.HK",1.01822778047818,0.0160219222807253,0.113276148029977,7.74405642423784e-06,0.634016344214668
"1131","00352.HK",1.00609619013382,0.00124705723497859,0.134648335466536,1.55495372363616e-185,1.23608741437075e-11
"1132","00354.HK",1.01098021416319,0.0222577956306211,0.101010899620248,1.04905724950262e-218,0.00382722839118073
"1133","00355.HK",1.00716429900443,0.00414954475107108,0.10523529404183,4.52768312709112e-215,3.1145433361982e-20
"1134","00356.HK",1.00173852676839,-0.0160391195203528,0.136476727579585,1.47288829012691e-193,3.17626209209921e-19
"1135","00357.HK",2.11651822924506,0.137661920796659,0.104320645837434,0.0745831309477975,0.884181252445569
"1136","00358.HK",0.997486367030572,0.00203989509891874,0.0827823699879595,8.53716252401662e-234,2.9530979468086e-05
"1137","00036.HK",1.00688165872426,0.00104415407510437,0.159651974015455,2.6557869069854e-181,2.02369432871412e-13
"1138","00360.HK",1.00368015828644,-0.0137447891306108,0.154309260268725,8.61377227171541e-184,1.4478058659178e-09
"1139","03600.HK",1.0427471469229,0.0637358116674905,0.14827751519677,3.69375445893433e-45,6.61254436472893e-07
"1140","03601.HK",1.06432946986044,0.000430102105159592,0.110158790320624,1.72070226413441e-23,0.132157842484141
"1141","03603.HK",0.914053148309288,-0.091724948715991,0.0853140554481955,1.70380730998116e-22,0.171418164195535
"1142","03606.HK",1.01647562675469,0.0260297862124318,0.0692117294646726,3.63660087913666e-89,0.00793244037878933
"1143","03608.HK",0.988836735259982,-0.0111058536887128,0.0729664040952843,6.18443219702938e-102,0.00273459017392479
"1144","03613.HK",1.00374065878033,0.0041860933202964,0.0644403114853172,8.47118498480186e-51,0.0519379963575766
"1145","03616.HK",1.00172741873943,0.00755679650581611,0.0801421804462787,4.49407151894799e-40,0.365401424186918
"1146","03618.HK",1.00828286762094,0.00178633900591644,0.0575766468329749,8.98317487573315e-148,0.0109203886557688
"1147","03623.HK",1.00538899687256,-0.00695567134225979,0.121067746216354,5.42289166305227e-82,1.15900437625419e-13
"1148","03626.HK",1.01916991772996,-0.000424161715837585,0.117078551235007,8.07659164566053e-60,3.33222116893435e-06
"1149","03628.HK",1.01715304538455,0.00811948450516627,0.125523935778911,1.29052534947833e-97,6.92208102946486e-07
"1150","00363.HK",0.998837223297508,-0.00152700398035813,0.0526651119102811,9.49880013398295e-271,7.3388230314293e-06
"1151","03633.HK",1.00206400958923,0.0140435793347728,0.117812016720397,1.69555360098041e-205,8.0128314017499e-07
"1152","03636.HK",1.01782704094093,-0.0077198749807746,0.0762223065001045,1.51671509228957e-97,2.91201954422021e-05
"1153","03638.HK",0.987815513898832,-0.0335884311839612,0.153402259665088,6.14585346577324e-53,0.00022249551415996
"1154","03639.HK",0.983169060228115,-0.0265024829181592,0.0826996238394462,2.92816911995425e-90,5.13194245115803e-07
"1155","00365.HK",1.01316374560995,0.0162341035333403,0.137379305573431,6.08031482279321e-194,9.04491152359958e-12
"1156","03658.HK",-0.518024821917232,-0.258573054942476,0.0710740095617845,0.491419273176207,0.876128453347595
"1157","00366.HK",0.99090463343473,-0.00822983611957861,0.0887130796951696,1.25453449400156e-227,7.088374329612e-08
"1158","03662.HK",0.961279786263879,-0.0481550103254031,0.0988644135137757,1.40313085620938e-32,0.128221164567853
"1159","03666.HK",1.00078881724916,-0.0278096426823634,0.0813148081772617,3.60345009586091e-112,0.0669592056210768
"1160","03669.HK",1.005891225488,0.00769312763204056,0.0935397044873146,9.71119794374522e-106,0.108847809450536
"1161","00367.HK",1.00274226527942,0.00597929890584327,0.0849761937907396,4.28428833042958e-232,2.1654573855956e-15
"1162","03678.HK",0.999392242978373,-0.00872824124874177,0.0712556892492291,2.19765612670593e-78,0.224974530579364
"1163","00368.HK",0.899889296252773,-0.0321829403826202,0.0876948463019104,0.000143686858779394,0.0559626749563839
"1164","03681.HK",1.03841023100356,0.00727002429415005,0.0873064539985828,1.59006832701839e-23,0.411332831871953
"1165","03686.HK",0.998661084315505,-0.00379770350493474,0.0580761695632347,3.56060138617929e-72,0.502805497505697
"1166","03688.HK",1.01868163750063,0.00303415002192695,0.079230947214504,6.78687447437196e-128,0.00012745104449073
"1167","03689.HK",1.00920744113478,-0.0118819125742731,0.0983476529501631,4.86146449828313e-59,3.32127678774306e-07
"1168","00369.HK",1.00596216378673,0.0103698633179653,0.0649623791358548,3.18701697914192e-254,7.06687368895141e-07
"1169","03690.HK",1.00387181164271,0.0393139543323102,0.113715826854723,6.86191726898768e-37,0.449539303145301
"1170","03692.HK",0.965172589665628,-0.0247966733920874,0.0841106869690773,1.61127108148567e-30,0.162751075843338
"1171","03698.HK",1.00045226916854,-0.00216119008092095,0.0375865716928109,1.14613563374455e-129,0.285627857371665
"1172","03699.HK",1.01635622350739,0.00773085962297451,0.0716640726088854,3.2831206804089e-53,0.247152590023228
"1173","00037.HK",1.01256293408856,0.00585963899928274,0.0780196569668249,7.72113966461158e-240,1.02791392365117e-08
"1174","00370.HK",0.998785344704623,-0.014002112399868,0.160704634390249,4.02740178152258e-180,1.62268914321942e-09
"1175","03700.HK",1.03596489097601,0.0241984634504829,0.129430728071329,3.04081342112234e-37,0.000790773025704671
"1176","03709.HK",1.00056189701469,0.0113916920210583,0.0938990249586975,4.02890105819493e-86,0.0370902477570211
"1177","00371.HK",1.00034405566372,0.015153119329962,0.1351054337274,2.90935873339017e-194,1.5374670736094e-14
"1178","03718.HK",0.895890510457473,-0.0424347241029239,0.14898037811026,6.84335722883646e-13,0.940035808458407
"1179","00372.HK",1.01557507898168,0.0179502208479037,0.129293676974506,4.79525911101932e-199,8.49104024334347e-12
"1180","03728.HK",1.00285870290637,-0.0128777114642212,0.0795664920831319,1.75338813705897e-54,0.00517126378552832
"1181","00373.HK",1.00023937473343,0.00925872470789205,0.0755211031635613,1.71683732498303e-241,2.66090430262048e-09
"1182","03737.HK",0.991895771699139,-0.0186859379575312,0.0713641252185803,3.1435992906554e-83,5.49962861472899e-08
"1183","03738.HK",1.06008550175331,0.130036573217008,0.171196181865821,3.208874807638e-37,0.000296505516565408
"1184","00374.HK",1.00074272292273,0.0016941204429802,0.0817157707358724,4.08155255811361e-235,1.08983945258993e-05
"1185","00375.HK",1.00666864174413,0.00530345174116128,0.0998401023130359,2.6351643523918e-219,1.57503266325158e-07
"1186","03759.HK",0.990775949197753,0.0469129162555806,0.0888542647454207,6.88598198552294e-23,0.155318383837913
"1187","00376.HK",0.987538499734704,-0.0196242053536342,0.151280012523702,4.4014623664349e-184,4.68504950267769e-11
