Date, Open, High, Low, Close
02/26/14, 22297.62, 22502.96, 22258.89, 22437.44
02/25/14, 22498.42, 22518.84, 22259.76, 22317.20
02/24/14, 22576.35, 22576.35, 22260.13, 22388.56
02/21/14, 22617.63, 22633.29, 22442.39, 22568.24
02/20/14, 22595.91, 22742.72, 22297.85, 22394.08
02/19/14, 22600.60, 22708.40, 22534.19, 22664.52
02/18/14, 22535.20, 22592.36, 22437.38, 22587.72
02/17/14, 22463.40, 22585.68, 22463.40, 22535.94
02/14/14, 22382.72, 22412.74, 22243.77, 22298.41
02/13/14, 22297.70, 22297.70, 22098.20, 22165.53
02/12/14, 22057.70, 22308.25, 22010.56, 22285.79
02/11/14, 21623.79, 22025.58, 21623.79, 21962.98
02/10/14, 21646.75, 21687.84, 21524.81, 21579.26
02/07/14, 21498.09, 21703.69, 21480.09, 21636.85
02/06/14, 21320.91, 21440.40, 21277.01, 21423.13
02/05/14, 21564.88, 21564.88, 21197.78, 21269.38
02/04/14, 21561.70, 21609.59, 21388.61, 21397.77
01/30/14, 21827.33, 22052.16, 21746.23, 22035.42
01/29/14, 22111.63, 22222.70, 22109.93, 22141.61
01/28/14, 22012.51, 22022.14, 21892.20, 21960.64
01/27/14, 22019.10, 22044.23, 21880.73, 21976.10
01/24/14, 22522.44, 22659.72, 22435.72, 22450.06
01/23/14, 23082.01, 23093.85, 22722.58, 22733.90
01/22/14, 22954.77, 23119.61, 22913.66, 23082.25
01/21/14, 23040.84, 23139.65, 22986.47, 23033.12
01/20/14, 23048.13, 23089.24, 22884.62, 22928.95
01/17/14, 22898.48, 23263.42, 22849.10, 23133.35
01/16/14, 23085.14, 23085.14, 22936.74, 22986.41
01/15/14, 22985.78, 23010.07, 22826.98, 22902.00
01/14/14, 22637.55, 22883.00, 22637.55, 22791.28
01/13/14, 23046.41, 23067.33, 22762.24, 22888.76
01/10/14, 22735.93, 22932.21, 22726.84, 22846.25
01/09/14, 22925.23, 23044.97, 22709.03, 22787.33
01/08/14, 22834.81, 23031.19, 22778.83, 22996.59
01/07/14, 22689.25, 22802.85, 22644.58, 22712.78
01/06/14, 22732.83, 22757.45, 22567.77, 22684.15
01/03/14, 23097.98, 23097.98, 22782.42, 22817.28
01/02/14, 23452.76, 23469.33, 23173.93, 23340.05
12/31/13, 23328.44, 23361.34, 23271.80, 23306.39
12/30/13, 23353.54, 23369.37, 23178.28, 23244.87
12/27/13, 23138.91, 23283.31, 23130.86, 23243.24
12/24/13, 23045.64, 23194.63, 23026.10, 23179.55
12/23/13, 22946.55, 23005.92, 22862.89, 22921.56
12/20/13, 22904.18, 22936.92, 22713.70, 22812.18
12/19/13, 23404.45, 23404.45, 22753.30, 22888.75
12/18/13, 23076.54, 23240.71, 22993.54, 23143.82
12/17/13, 23281.38, 23281.38, 23040.60, 23069.23
12/16/13, 23138.28, 23204.63, 22999.76, 23114.66
12/13/13, 23080.19, 23331.53, 23017.34, 23245.96
12/12/13, 23265.13, 23327.44, 23160.90, 23218.12
12/11/13, 23686.80, 23693.51, 23295.14, 23338.24
12/10/13, 23799.45, 23810.94, 23707.76, 23744.19
12/09/13, 23970.00, 23970.00, 23775.01, 23811.17
12/06/13, 23620.31, 23812.89, 23614.20, 23743.10
12/05/13, 23634.09, 23728.90, 23563.21, 23712.57
12/04/13, 23719.60, 23846.84, 23603.02, 23728.70
12/03/13, 23887.77, 23975.76, 23833.25, 23910.47
12/02/13, 23936.15, 24111.55, 23844.24, 24038.55
11/29/13, 23862.38, 23912.29, 23809.71, 23881.29
11/28/13, 23934.94, 24014.81, 23734.54, 23789.09
11/27/13, 23653.95, 23856.92, 23649.80, 23806.35
11/26/13, 23675.37, 23751.86, 23659.98, 23681.28
11/25/13, 23829.97, 23829.97, 23673.53, 23684.45
11/22/13, 23752.28, 23764.41, 23641.20, 23696.28
11/21/13, 23661.42, 23661.42, 23508.79, 23580.29
11/20/13, 23774.31, 23843.80, 23690.81, 23700.86
11/19/13, 23834.52, 23856.90, 23620.28, 23657.81
11/18/13, 23397.73, 23706.68, 23390.66, 23660.06
11/15/13, 22749.60, 23050.35, 22749.60, 23032.15
11/14/13, 22673.32, 22691.67, 22529.33, 22649.15
11/13/13, 22665.91, 22665.91, 22463.40, 22463.83
11/12/13, 23051.76, 23084.88, 22857.26, 22901.41
11/11/13, 22781.99, 23124.30, 22688.41, 23069.85
11/08/13, 22713.00, 22813.76, 22686.57, 22744.39
11/07/13, 23023.73, 23023.73, 22819.65, 22881.03
11/06/13, 23042.11, 23119.04, 22954.70, 23036.94
11/05/13, 23313.61, 23313.61, 22949.42, 23038.95
11/04/13, 23322.07, 23345.93, 23165.06, 23189.62
11/01/13, 23208.80, 23336.98, 23149.53, 23249.79
10/31/13, 23134.39, 23250.66, 23108.27, 23206.37
10/30/13, 22966.95, 23316.12, 22935.60, 23304.02
10/29/13, 22842.33, 22979.35, 22760.90, 22846.54
10/28/13, 22753.75, 22849.30, 22753.75, 22806.58
10/25/13, 22758.37, 22839.15, 22640.18, 22698.34
10/24/13, 22975.55, 22975.55, 22762.19, 22835.82
10/23/13, 23455.40, 23505.79, 22970.52, 22999.95
10/22/13, 23309.01, 23387.54, 23263.53, 23315.99
10/21/13, 23494.37, 23534.67, 23356.79, 23438.15
10/18/13, 23261.65, 23364.47, 23213.04, 23340.10
10/17/13, 23351.48, 23357.16, 23073.88, 23094.88
10/16/13, 23350.94, 23350.94, 23128.69, 23228.33
10/15/13, 23399.79, 23411.21, 23279.33, 23336.52
10/11/13, 23318.46, 23336.59, 23204.26, 23218.32
10/10/13, 23077.47, 23084.10, 22743.47, 22951.30
10/09/13, 23002.08, 23065.67, 22965.91, 23033.97
10/08/13, 22988.22, 23228.69, 22927.12, 23178.85
10/07/13, 23152.92, 23152.92, 22896.65, 22973.95
10/04/13, 23051.55, 23152.68, 22983.47, 23138.54
10/03/13, 23167.20, 23241.50, 23126.99, 23214.40
10/02/13, 22997.21, 23138.86, 22933.31, 22984.48
09/30/13, 22946.74, 22986.95, 22845.44, 22859.86
09/27/13, 23199.09, 23340.18, 23118.84, 23207.04
09/26/13, 23192.70, 23224.36, 23043.89, 23125.03
09/25/13, 23192.71, 23281.61, 23154.84, 23209.63
09/24/13, 23324.38, 23324.38, 23102.25, 23179.04
09/23/13, 23414.98, 23466.67, 23291.23, 23371.54
09/19/13, 23549.89, 23554.34, 23469.03, 23502.51
09/18/13, 23213.79, 23214.68, 23080.59, 23117.45
09/17/13, 23246.91, 23246.91, 23127.87, 23180.52
09/16/13, 23210.36, 23268.15, 23173.84, 23252.41
09/13/13, 22920.76, 22956.77, 22790.78, 22915.28
09/12/13, 22952.85, 23048.22, 22908.99, 22953.72
09/11/13, 23095.86, 23120.46, 22848.53, 22937.14
09/10/13, 22932.60, 22988.81, 22842.88, 22976.65
09/09/13, 22770.25, 22853.02, 22680.63, 22750.65
09/06/13, 22615.98, 22699.59, 22578.33, 22621.22
09/05/13, 22538.96, 22682.94, 22486.63, 22597.97
09/04/13, 22171.93, 22438.40, 22142.99, 22326.22
09/03/13, 22323.00, 22456.80, 22290.83, 22394.58
09/02/13, 21948.72, 22240.04, 21948.72, 22175.34
08/30/13, 21618.34, 21753.40, 21549.96, 21731.37
08/29/13, 21612.95, 21717.84, 21554.25, 21704.78
08/28/13, 21584.56, 21655.24, 21465.72, 21524.65
08/27/13, 21907.43, 21987.51, 21770.75, 21874.77
08/26/13, 21943.40, 22116.00, 21898.15, 22005.32
08/23/13, 22006.41, 22103.90, 21769.04, 21863.51
08/22/13, 21538.19, 21944.47, 21538.19, 21895.40
08/21/13, 21964.69, 21970.25, 21618.60, 21817.73
08/20/13, 22396.29, 22481.74, 21907.21, 21970.29
08/19/13, 22432.87, 22551.27, 22387.71, 22463.70
08/16/13, 22450.83, 22663.75, 22311.55, 22517.81
08/15/13, 22568.05, 22695.99, 22472.88, 22539.25
08/13/13, 22368.47, 22563.81, 22310.54, 22541.13
08/12/13, 21796.46, 22283.05, 21735.06, 22271.28
08/09/13, 21760.05, 21811.24, 21674.97, 21807.56
08/08/13, 21697.87, 21785.69, 21629.50, 21655.88
08/07/13, 21756.47, 21901.46, 21571.15, 21588.84
08/06/13, 22000.94, 22012.51, 21807.96, 21923.70
08/05/13, 22273.82, 22273.82, 22193.67, 22222.01
08/02/13, 22264.77, 22291.41, 22136.78, 22190.97
08/01/13, 22025.75, 22152.06, 21983.15, 22088.79
07/31/13, 21888.80, 22070.14, 21853.44, 21883.66
07/30/13, 21870.14, 22033.21, 21839.76, 21953.96
07/29/13, 21896.12, 21953.35, 21749.69, 21850.15
07/26/13, 21892.34, 22034.38, 21834.24, 21968.95
07/25/13, 21872.14, 21947.83, 21841.45, 21900.96
07/24/13, 21912.90, 21984.26, 21799.31, 21968.93
07/23/13, 21517.20, 21964.03, 21517.20, 21915.42
07/22/13, 21498.96, 21498.96, 21283.83, 21416.50
07/19/13, 21451.60, 21451.60, 21214.24, 21362.42
07/18/13, 21426.90, 21445.15, 21288.58, 21345.22
07/17/13, 21368.77, 21460.96, 21253.59, 21371.87
07/16/13, 21333.07, 21394.13, 21209.18, 21312.38
07/15/13, 21278.62, 21391.76, 21205.60, 21303.31
07/12/13, 21522.15, 21522.15, 21242.47, 21277.28
07/11/13, 21177.63, 21503.71, 21177.63, 21437.49
07/10/13, 20841.73, 21044.47, 20633.02, 20904.56
07/09/13, 20610.56, 20767.58, 20571.55, 20683.01
07/08/13, 20598.21, 20694.51, 20244.07, 20582.19
07/05/13, 20740.70, 20866.36, 20729.03, 20854.67
07/04/13, 20334.94, 20532.14, 20318.02, 20468.67
07/03/13, 20568.56, 20590.32, 20119.56, 20147.31
07/02/13, 21004.56, 21004.56, 20633.16, 20658.65
06/28/13, 20596.63, 20818.35, 20490.89, 20803.29
06/27/13, 20456.47, 20713.34, 20375.40, 20440.08
06/26/13, 20090.76, 20354.18, 19913.98, 20338.55
06/25/13, 19775.98, 19992.30, 19426.36, 19855.72
06/24/13, 20023.44, 20101.26, 19756.61, 19813.98
06/21/13, 19969.98, 20383.54, 19969.98, 20263.31
06/20/13, 20668.80, 20703.76, 20374.14, 20382.87
06/19/13, 21188.40, 21232.51, 20896.22, 20986.89
06/18/13, 21102.60, 21240.01, 20995.39, 21225.88
06/17/13, 21007.28, 21272.75, 21007.28, 21225.90
06/14/13, 21083.41, 21164.68, 20954.66, 20969.14
06/13/13, 21069.26, 21069.26, 20652.75, 20887.04
06/11/13, 21542.30, 21632.01, 21307.99, 21354.66
06/10/13, 21592.90, 21723.86, 21497.55, 21615.09
06/07/13, 21768.24, 21820.43, 21506.33, 21575.26
06/06/13, 21908.45, 21949.81, 21799.25, 21838.43
06/05/13, 22141.67, 22174.69, 21933.92, 22069.24
06/04/13, 22320.50, 22330.05, 22178.64, 22285.52
06/03/13, 22301.68, 22564.18, 22249.65, 22282.19
05/31/13, 22582.55, 22582.55, 22346.18, 22392.16
05/30/13, 22562.51, 22630.64, 22290.72, 22484.31
05/29/13, 22826.85, 22861.60, 22532.57, 22554.93
05/28/13, 22710.20, 22942.15, 22639.54, 22924.25
05/27/13, 22571.63, 22729.87, 22544.89, 22686.05
05/24/13, 22679.36, 22781.54, 22470.53, 22618.67
05/23/13, 23066.71, 23123.43, 22605.69, 22669.68
05/22/13, 23341.06, 23423.51, 23179.46, 23261.08
05/21/13, 23425.69, 23446.00, 23337.75, 23366.37
05/20/13, 23348.74, 23512.42, 23348.74, 23493.03
05/16/13, 23110.19, 23163.00, 22955.90, 23082.68
05/15/13, 23074.26, 23163.56, 23002.32, 23044.24
05/14/13, 23124.24, 23145.91, 22878.64, 22930.28
05/13/13, 23245.58, 23245.58, 22958.87, 22989.81
05/10/13, 23213.59, 23330.60, 23144.12, 23321.22
05/09/13, 23353.68, 23353.68, 23126.81, 23211.48
05/08/13, 23215.95, 23270.00, 23156.26, 23244.35
05/07/13, 22924.29, 23058.74, 22855.58, 23047.09
05/06/13, 22967.78, 22980.56, 22864.91, 22915.09
05/03/13, 22811.84, 22886.17, 22678.67, 22689.96
05/02/13, 22692.33, 22706.07, 22552.31, 22668.30
04/30/13, 22769.59, 22862.69, 22669.54, 22737.01
04/29/13, 22567.63, 22647.59, 22488.65, 22580.77
04/26/13, 22559.97, 22690.33, 22528.95, 22547.71
04/25/13, 22298.64, 22486.45, 22214.65, 22401.24
04/24/13, 22067.04, 22195.93, 21962.90, 22183.05
04/23/13, 22085.70, 22085.70, 21747.47, 21806.61
04/22/13, 22038.13, 22131.65, 21956.53, 22044.37
04/19/13, 21517.94, 22016.97, 21496.29, 22013.57
04/18/13, 21440.33, 21618.07, 21423.25, 21512.52
04/17/13, 21794.69, 21798.57, 21550.72, 21569.67
04/16/13, 21571.58, 21813.55, 21475.33, 21672.03
04/15/13, 21998.74, 21998.74, 21735.31, 21772.67
04/12/13, 22185.36, 22185.36, 22049.58, 22089.05
04/11/13, 22198.49, 22251.62, 22058.30, 22101.27
04/10/13, 21963.37, 22038.89, 21858.81, 22034.56
04/09/13, 21800.24, 21979.08, 21800.24, 21870.34
04/08/13, 21733.78, 21772.23, 21612.05, 21718.05
04/05/13, 22230.93, 22230.93, 21703.28, 21726.90
04/03/13, 22527.12, 22527.12, 22283.16, 22337.49
04/02/13, 22203.93, 22449.46, 22203.93, 22367.82
03/28/13, 22390.35, 22390.35, 22132.33, 22299.63
03/27/13, 22385.47, 22529.37, 22366.02, 22464.82
03/26/13, 22208.06, 22346.27, 22088.56, 22311.08
03/25/13, 22327.53, 22351.08, 22201.06, 22251.15
03/22/13, 22186.24, 22232.07, 22033.18, 22115.30
03/21/13, 22285.81, 22403.79, 22179.50, 22225.88
03/20/13, 21990.04, 22302.50, 21975.90, 22256.44
03/19/13, 22138.10, 22218.85, 22030.66, 22041.86
03/18/13, 22185.32, 22185.32, 21997.72, 22083.36
03/15/13, 22705.92, 22799.67, 22494.04, 22533.11
03/14/13, 22484.25, 22655.88, 22305.54, 22619.18
03/13/13, 22901.12, 22901.12, 22487.33, 22556.65
03/12/13, 23133.00, 23262.02, 22879.18, 22890.60
03/11/13, 23131.44, 23246.29, 23064.93, 23090.82
03/08/13, 22839.27, 23220.52, 22839.27, 23091.95
03/07/13, 22729.29, 22843.73, 22656.37, 22771.44
03/06/13, 22750.58, 22808.81, 22664.94, 22777.84
03/05/13, 22621.60, 22661.49, 22523.69, 22560.50
03/04/13, 22866.51, 22866.51, 22466.08, 22537.81
03/01/13, 22957.09, 23015.68, 22868.69, 22880.22
02/28/13, 22826.42, 23031.69, 22734.84, 23020.27
02/27/13, 22656.40, 22656.40, 22445.34, 22577.01
02/26/13, 22639.97, 22769.07, 22510.76, 22519.69
02/25/13, 22852.89, 22876.03, 22777.63, 22820.08
02/22/13, 22840.32, 22850.25, 22674.59, 22782.44
02/21/13, 23026.18, 23026.18, 22828.17, 22906.67
02/20/13, 23310.93, 23310.93, 23163.86, 23307.41
02/19/13, 23368.22, 23454.19, 23139.08, 23143.91
02/18/13, 23477.49, 23477.49, 23309.55, 23381.94
02/15/13, 23315.41, 23446.77, 23284.05, 23444.56
02/14/13, 23460.31, 23469.26, 23300.60, 23413.25
02/08/13, 23101.09, 23267.20, 23101.09, 23215.16
02/07/13, 23259.82, 23298.13, 23134.78, 23177.00
02/06/13, 23292.43, 23355.37, 23204.05, 23256.93
02/05/13, 23406.99, 23406.99, 23104.27, 23148.53
02/04/13, 23866.80, 23944.74, 23637.18, 23685.01
02/01/13, 23763.34, 23763.34, 23571.30, 23721.84
01/31/13, 23799.17, 23799.17, 23667.94, 23729.53
01/30/13, 23767.33, 23916.16, 23765.57, 23822.06
01/29/13, 23659.11, 23707.11, 23602.85, 23655.17
01/28/13, 23621.95, 23736.02, 23621.95, 23671.88
01/25/13, 23653.54, 23666.39, 23481.37, 23580.43
01/24/13, 23585.10, 23688.79, 23547.79, 23598.90
01/23/13, 23700.45, 23710.87, 23540.42, 23635.10
01/22/13, 23596.38, 23685.55, 23498.96, 23658.99
01/21/13, 23565.96, 23639.63, 23535.47, 23590.91
01/18/13, 23509.49, 23606.50, 23450.77, 23601.78
01/17/13, 23471.67, 23504.73, 23222.96, 23339.76
01/16/13, 23390.19, 23390.19, 23203.24, 23356.99
01/15/13, 23388.47, 23515.86, 23306.17, 23381.51
01/14/13, 23326.82, 23441.94, 23292.07, 23413.26
01/11/13, 23478.81, 23486.60, 23212.90, 23264.07
01/10/13, 23240.07, 23477.89, 23165.64, 23354.31
01/09/13, 23154.71, 23235.39, 23141.67, 23218.47
01/08/13, 23264.03, 23264.03, 23088.40, 23111.19
01/07/13, 23345.20, 23402.45, 23254.23, 23329.75
01/04/13, 23370.36, 23370.36, 23172.28, 23331.09
01/03/13, 23390.54, 23400.74, 23234.43, 23398.60
01/02/13, 22860.25, 23317.39, 22860.25, 23311.98
12/31/12, 22584.44, 22698.33, 22566.89, 22656.92
12/28/12, 22706.33, 22706.33, 22628.46, 22666.59
12/27/12, 22705.46, 22718.83, 22608.60, 22619.78
12/24/12, 22494.71, 22577.56, 22494.71, 22541.18
12/21/12, 22565.09, 22565.09, 22423.16, 22506.29
12/20/12, 22602.99, 22661.74, 22483.95, 22659.78
12/19/12, 22654.65, 22683.72, 22562.02, 22623.37
12/18/12, 22525.46, 22588.48, 22449.74, 22494.73
12/17/12, 22590.76, 22625.41, 22453.59, 22513.61
12/14/12, 22396.72, 22636.43, 22396.72, 22605.98
12/13/12, 22500.99, 22563.14, 22380.78, 22445.58
12/12/12, 22412.90, 22508.01, 22412.90, 22503.35
12/11/12, 22295.99, 22393.20, 22244.02, 22323.94
12/10/12, 22377.56, 22377.56, 22235.76, 22276.72
12/07/12, 22294.73, 22371.40, 22188.07, 22191.17
12/06/12, 22355.89, 22355.89, 22215.08, 22249.81
12/05/12, 21819.01, 22274.04, 21804.93, 22270.91
12/04/12, 21786.07, 21853.15, 21687.88, 21799.97
12/03/12, 22070.44, 22162.47, 21716.77, 21767.85
11/30/12, 21949.40, 22091.61, 21918.55, 22030.39
11/29/12, 21821.05, 21996.40, 21786.03, 21922.89
11/28/12, 21764.91, 21764.91, 21629.58, 21708.98
11/27/12, 21969.71, 22002.86, 21820.15, 21844.03
11/26/12, 21986.36, 21986.36, 21827.27, 21861.81
11/23/12, 21729.72, 21924.06, 21723.35, 21913.98
11/22/12, 21595.59, 21774.40, 21517.91, 21743.20
11/21/12, 21367.55, 21530.44, 21229.14, 21524.36
11/20/12, 21478.00, 21478.00, 21213.12, 21228.28
11/19/12, 21209.95, 21303.10, 21136.32, 21262.06
11/16/12, 21203.82, 21205.31, 21105.21, 21159.01
11/15/12, 21188.94, 21288.48, 21098.41, 21108.93
11/14/12, 21250.97, 21446.36, 21221.31, 21441.99
11/13/12, 21372.87, 21399.61, 21181.92, 21188.65
11/12/12, 21367.57, 21462.45, 21339.19, 21430.30
11/09/12, 21433.60, 21525.49, 21330.34, 21384.38
11/08/12, 21785.83, 21871.85, 21555.75, 21566.91
11/07/12, 22020.40, 22099.85, 21811.19, 22099.85
11/06/12, 21959.99, 22008.86, 21832.28, 21944.43
11/05/12, 22044.21, 22141.13, 21990.68, 22006.40
11/02/12, 22066.29, 22149.70, 22019.65, 22111.33
11/01/12, 21573.93, 21832.56, 21506.05, 21821.87
10/31/12, 21539.49, 21648.64, 21496.92, 21641.82
10/30/12, 21549.17, 21575.03, 21338.65, 21428.58
10/29/12, 21478.12, 21561.97, 21397.09, 21511.05
10/26/12, 21847.70, 21847.70, 21527.54, 21545.57
10/25/12, 21792.67, 21839.64, 21710.84, 21810.23
10/24/12, 21561.59, 21802.49, 21533.24, 21763.78
10/22/12, 21440.01, 21699.07, 21431.24, 21697.55
10/19/12, 21565.75, 21591.62, 21522.91, 21551.76
10/18/12, 21490.86, 21606.32, 21476.30, 21518.71
10/17/12, 21421.87, 21442.73, 21352.88, 21416.64
10/16/12, 21257.09, 21257.09, 21120.17, 21207.07
10/15/12, 21137.61, 21184.43, 21076.95, 21148.25
10/12/12, 21051.09, 21236.57, 21051.09, 21136.43
10/11/12, 20813.05, 21013.45, 20813.05, 20999.05
10/10/12, 20785.06, 20941.89, 20767.36, 20919.60
10/09/12, 20926.83, 21093.10, 20926.83, 20937.28
10/08/12, 20979.53, 20981.63, 20807.93, 20824.56
10/05/12, 21007.60, 21021.24, 20924.73, 21012.38
10/04/12, 20914.32, 20947.30, 20835.06, 20907.95
10/03/12, 20951.38, 21005.68, 20799.82, 20888.28
09/28/12, 20757.97, 20889.90, 20725.52, 20840.38
09/27/12, 20487.36, 20850.49, 20487.36, 20762.29
09/26/12, 20485.99, 20576.84, 20485.08, 20527.73
09/25/12, 20694.33, 20758.36, 20648.59, 20698.68
09/24/12, 20611.10, 20780.14, 20503.24, 20694.70
09/21/12, 20697.27, 20808.04, 20677.14, 20734.94
09/20/12, 20816.77, 20816.77, 20578.56, 20590.92
09/19/12, 20609.52, 20895.61, 20609.52, 20841.91
09/18/12, 20622.12, 20712.69, 20568.12, 20601.93
09/17/12, 20758.49, 20758.49, 20591.44, 20658.11
09/14/12, 20479.38, 20648.10, 20475.74, 20629.78
09/13/12, 20061.97, 20146.77, 20009.50, 20047.63
09/12/12, 19996.14, 20118.19, 19996.14, 20075.39
09/11/12, 19757.37, 19907.30, 19658.71, 19857.88
09/10/12, 19876.41, 19930.37, 19764.69, 19827.17
09/07/12, 19537.93, 19829.02, 19484.24, 19802.16
09/06/12, 19101.93, 19216.08, 19076.79, 19209.30
09/05/12, 19330.16, 19330.16, 19116.84, 19145.07
09/04/12, 19540.93, 19572.31, 19414.51, 19429.91
09/03/12, 19414.62, 19608.55, 19386.04, 19559.21
08/31/12, 19516.95, 19554.26, 19450.77, 19482.57
08/30/12, 19657.20, 19657.20, 19509.31, 19552.91
08/29/12, 19857.61, 19863.47, 19770.54, 19788.51
08/28/12, 19723.30, 19856.32, 19723.30, 19811.80
08/27/12, 19939.54, 19939.54, 19769.43, 19798.67
08/24/12, 19930.45, 19930.45, 19840.19, 19880.03
08/23/12, 19935.13, 20133.41, 19935.13, 20132.24
08/22/12, 19996.73, 19996.73, 19853.42, 19887.78
08/21/12, 20111.97, 20141.16, 19979.58, 20100.09
08/20/12, 20080.32, 20109.56, 19911.49, 20104.27
08/17/12, 20057.31, 20147.39, 20047.64, 20116.07
08/16/12, 20151.69, 20151.69, 19919.56, 19962.95
08/15/12, 20125.29, 20135.00, 20016.03, 20052.29
08/14/12, 20251.42, 20299.72, 20094.02, 20291.68
08/13/12, 20188.48, 20188.48, 20037.81, 20081.36
08/10/12, 20204.71, 20222.13, 20045.30, 20136.12
08/09/12, 20149.20, 20300.03, 20149.20, 20269.47
08/08/12, 20188.88, 20188.88, 19966.12, 20065.52
08/07/12, 20033.87, 20117.12, 19983.76, 20072.55
08/06/12, 20052.50, 20091.30, 19978.65, 19998.72
08/03/12, 19553.79, 19673.70, 19454.33, 19666.18
08/02/12, 19784.15, 19786.71, 19651.76, 19690.20
08/01/12, 19646.96, 19898.92, 19646.96, 19820.38
07/31/12, 19661.41, 19840.16, 19618.57, 19796.81
07/30/12, 19505.03, 19593.62, 19478.70, 19585.40
07/27/12, 19165.03, 19330.69, 19162.53, 19274.96
07/26/12, 18870.33, 18961.58, 18793.15, 18892.79
07/25/12, 18762.20, 18925.66, 18710.59, 18877.33
07/24/12, 19078.14, 19124.96, 18854.32, 18903.20
07/23/12, 19259.36, 19259.36, 18986.20, 19053.47
07/20/12, 19613.78, 19656.11, 19511.90, 19640.80
07/19/12, 19393.45, 19600.32, 19393.45, 19559.05
07/18/12, 19452.24, 19452.24, 19134.57, 19239.88
07/17/12, 19156.96, 19479.28, 19156.96, 19455.33
07/16/12, 19265.34, 19265.34, 19061.67, 19121.34
07/13/12, 19069.36, 19160.49, 19032.59, 19092.63
07/12/12, 19356.79, 19356.79, 18998.30, 19025.11
07/11/12, 19264.58, 19441.12, 19233.76, 19419.87
07/10/12, 19504.42, 19515.89, 19347.23, 19396.36
07/09/12, 19634.84, 19737.92, 19421.75, 19428.09
07/06/12, 19752.83, 19839.12, 19690.64, 19800.64
07/05/12, 19757.42, 19869.11, 19588.63, 19809.13
07/04/12, 19833.84, 19835.13, 19677.45, 19709.75
07/03/12, 19765.41, 19765.41, 19622.37, 19735.53
06/29/12, 18996.57, 19510.77, 18991.10, 19441.46
06/28/12, 19305.74, 19305.74, 19009.26, 19025.27
06/27/12, 18990.17, 19213.92, 18942.00, 19176.95
06/26/12, 18850.47, 18998.47, 18850.47, 18981.84
06/25/12, 19019.03, 19066.75, 18861.56, 18897.45
06/22/12, 18992.90, 19089.45, 18976.05, 18995.13
06/21/12, 19480.71, 19495.54, 19258.11, 19265.07
06/20/12, 19551.89, 19578.82, 19469.13, 19518.85
06/19/12, 19451.20, 19472.05, 19320.18, 19416.67
06/18/12, 19578.13, 19578.13, 19395.93, 19427.81
06/15/12, 18924.09, 19254.56, 18919.17, 19233.94
06/14/12, 18901.71, 18937.54, 18795.65, 18808.40
06/13/12, 18948.45, 19029.55, 18812.94, 19026.52
06/12/12, 18719.89, 18925.79, 18708.26, 18872.56
06/11/12, 18978.88, 18978.88, 18847.67, 18953.63
06/08/12, 18797.94, 18797.94, 18461.18, 18502.34
06/07/12, 18825.50, 18845.57, 18624.43, 18678.29
06/06/12, 18349.68, 18521.57, 18320.61, 18520.53
06/05/12, 18373.22, 18412.02, 18223.13, 18259.03
06/04/12, 18249.61, 18249.61, 18056.40, 18185.59
06/01/12, 18498.91, 18726.44, 18487.66, 18558.34
05/31/12, 18470.77, 18657.90, 18378.14, 18629.52
05/30/12, 18897.12, 18897.12, 18604.45, 18690.22
05/29/12, 18735.50, 19058.47, 18735.50, 19055.46
05/28/12, 18672.32, 18858.32, 18672.32, 18800.99
05/25/12, 18734.38, 18778.44, 18577.09, 18713.41
05/24/12, 18755.09, 18835.81, 18654.76, 18666.40
05/23/12, 18842.32, 18845.84, 18661.48, 18786.19
05/22/12, 19061.42, 19182.66, 19002.64, 19039.15
05/21/12, 18902.00, 18953.68, 18796.69, 18922.32
05/18/12, 18787.00, 18985.43, 18622.31, 18951.85
05/17/12, 19369.43, 19452.30, 19139.73, 19200.93
05/16/12, 19655.34, 19655.34, 19181.19, 19259.83
05/15/12, 19702.54, 19923.19, 19639.85, 19894.31
05/14/12, 20037.52, 20044.69, 19715.51, 19735.04
05/11/12, 20083.27, 20083.27, 19901.41, 19964.63
05/10/12, 20313.97, 20375.04, 20091.68, 20227.28
05/09/12, 20361.55, 20371.66, 20257.61, 20330.64
05/08/12, 20647.38, 20647.38, 20399.38, 20484.75
05/07/12, 20658.41, 20674.45, 20477.86, 20536.65
05/04/12, 21107.19, 21170.64, 21061.14, 21086.00
05/03/12, 21209.44, 21256.81, 21153.63, 21249.53
05/02/12, 21245.48, 21385.30, 21237.17, 21309.08
04/30/12, 20889.77, 21105.57, 20889.77, 21094.21
04/27/12, 20916.08, 20929.96, 20648.77, 20741.45
04/26/12, 20753.18, 20826.91, 20674.94, 20809.71
04/25/12, 20751.54, 20751.82, 20584.98, 20646.29
04/24/12, 20606.17, 20771.79, 20534.13, 20677.16
04/23/12, 20970.96, 20970.96, 20624.39, 20624.39
04/20/12, 20933.27, 21076.43, 20881.62, 21010.64
04/19/12, 20767.46, 20995.01, 20767.46, 20995.01
04/18/12, 20800.21, 20862.32, 20715.94, 20780.73
04/17/12, 20678.04, 20678.04, 20392.57, 20562.31
04/16/12, 20516.09, 20625.45, 20514.09, 20610.64
04/13/12, 20640.50, 20719.04, 20574.35, 20701.04
04/12/12, 20179.72, 20360.48, 20138.02, 20327.32
04/11/12, 20092.96, 20188.56, 20035.68, 20140.67
04/10/12, 20387.43, 20472.96, 20297.39, 20356.24
04/05/12, 20479.27, 20670.20, 20404.15, 20593.00
