"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"1769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485694000,83926000,29072000,20028000,8856000,8136000,15088000,9863900,11583900,8752000,21536000,22648000,31916000,12072000,3280000,3664000,5840000,4880000,5840000,133560000,322092000,281252300,419632000,69696000,16208000,2044000,552000,896000,1252000,3240000,8402000,12050004,4212000,1100000,1952000,4864000,6992000,860000,440000,388000,2432000,592000,215000,2980000,3080000,2132000,6292000,1108000,725996,424000,1284000,636000,5204000,1320000,1648000,1888000,1152000,2008000,4488000,43678000,50294000,4432000,3280000,2420000,9528000,15208000,25092000,60020000,206327500,168824000,"06833.HK"
"1770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115776341,15813448,2353586,70270279,178840495,46033216,22010297,63352818,94284386,31696427,14290045,16595166,57014796,144438611,30977533,21767984,26226516,29848540,20280404,104953456,168673955,106330412,110393450,127564684,83725933,119252987,135729332,112259668,150820882,58116790,88898756,76100499,75925616,148366163,68293866,64428473,67269833,84069382,68454765,117861379,100515102,82928939,63484082,65091139,82708801,65919391,58498155,60183810,62806930,59522193,49951948,55958111,52533707,49875398,47264884,52843664,61051937,62119621,62057725,75680258,61940000,53319991,46714073,41410000,76415999,87068484,53086000,39248000,65713000,54167400,63427582,50447400,41268000,59041000,49340000,39182000,42856000,37450000,"06836.HK"
"1771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264793181,488105580,225337408,110292321,112666450,117237796,136789654,235436656,361644522,344749114,428986890,363104225,259202630,338608661,293255980,348099305,300458745,291623961,226316845,407840392,285000418,288300115,275894389,309353158,361484129,201043166,143726549,420293089,316770696,256757508,247468378,663425850,1536329444,911145068,312333128,594498425,1163486055,684416778,887054686,2841751816,898701098,693063623,551237615,705400965,369167409,596761468,252765736,539927161,429256263,338567333,311750045,289543114,440693666,354693133,225704900,402580794,313184888,172116238,328288547,250054001,192372478,239040941,236017806,264522203,397610718,294397396,242064288,347020286,244075655,530130915,341067542,233706660,158982939,247513639,425243165,237631298,293103669,342354192,471290912,491508071,387513946,286281158,527404546,727734599,415518222,488696842,335461706,211689474,320413393,500513605,199829586,239832885,287657740,269158303,509565776,724083232,305647746,609966660,599013693,1363489951,544048075,479262198,259287638,503272832,396899117,604864641,347540460,543225542,207206557,297756275,278057221,402539041,302403512,336582030,158420294,176006490,135655284,"06837.HK"
"1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12863887,3461389,2121830,5603663,6557203,13293361,5918101,7786845,1017456,8517976,7411056,30689768,6731040,16107974,15954591,11248235,13129755,3696576,2403035,1842465,6589169,10918455,10028820,6950895,3681238,5235537,4670572,8788959,25561601,12117414,1628433,616097,3443491,1298659,3583377,1677011,3359130,991886,616099,1308881,956095,554742,355341,446095,4008464,9006248,22414656,24197624,14098643,4458391,6007576,3187853,2650745,2009344,7523530,3052360,3118826,1871296,2955215,1163172,1104374,2234308,830835,726023,352785,426921,1538963,651886,999557,120151,176392,53685,2827396,7495795,1838065,51127,240304,2847845,6281109,281206,1288434,6812979,4519812,1298665,674894,1820167,314442,112484,242861,117595,3610941,1513398,4517188,736255,667225,92033,470382,393686,634356,545234,557740,1065462,957917,560244,780341,132559,162575,409369,542184,377066,532327,145406,120760,781241,219338,502753,123222,46824,448535,201369,161312,94772,388866,1747600,2290000,104400,"06838.HK"
"1773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303842686,129551175,81618017,28026365,10475309,21388998,22254384,37132218,21808440,6695407,13005587,13779795,13862531,14655309,29620406,27939917,22191807,13138903,13062467,11514837,11899083,24094573,26498844,11261700,22086692,31611159,21703892,42589056,74018693,28461035,34848958,15036886,27469442,14403397,15679012,13088268,11353927,8364940,8468170,16668129,10544708,16738245,16438444,5660668,4824597,8114258,12879832,9408395,6178001,5113892,7669255,13752285,5948284,3517385,8026879,8181462,12361020,14331402,25201950,21976581,8096096,14060122,6940500,20335350,9140250,6649650,15143100,10032750,14922600,80809102,30192750,14581350,20734350,25851300,10758000,14716000,12906000,16213000,12679139,14328000,"06839.HK"
"1774",3304704,2977451,625000,1711372,303108,944202,764479,667915,737657,925426,675966,2245164,633046,992484,2178101,2274672,1807936,5576689,2628746,1306326,893236,526928,1086368,1866945,375534,1663083,228005,405040,925431,576715,456010,1131974,386268,193135,402356,104613,579395,135300,147531,925426,456009,11397484,7245141,2121771,1388137,1531651,5992466,3090116,2870157,5668834,7502656,4101203,15286956,9474212,5084199,7170043,5214565,8766058,5911992,23155762,2811147,3558193,1810620,15549823,8165199,4552026,4771969,2789692,2116426,2563843,2265510,396993,1507501,5088489,1362652,3184000,1338509,906781,3502135,5225303,4087967,3908322,1609435,3131433,858358,1622845,930787,1638942,3057929,356757,732291,362122,1252691,708150,871375,1620159,472095,933479,1475320,925424,1081003,2532181,2317579,1934005,1233893,1271454,2006431,1217811,3594407,1121245,2829926,4012864,2730671,1338505,654501,933470,638410,976388,4409854,2505354,861050,895908,383583,219954,7261241,6633550,12054674,2398059,2078853,1212438,2259894,1444097,1492869,2123680,1391011,1242349,1611343,2351971,1137711,520571,632320,1058939,1322715,11607882,1202551,528317,792475,140887,973608,591211,521184,1531237,832784,654503,474856,4380356,162651,230628,490384,138375,487951,172361,106815,180861,368860,340300,205707,293700,577997,467570,634389,220861,516909,775363,847581,1598216,1168610,376184,219913,435155,391199,1367000,470318,1232940,2270273,1114260,1570986,896738,876495,1688217,1605806,"00684.HK"
"1775",168378,275124,357662,284475,408283,1328294,203041,653691,97942,280626,174978,4294126,1008051,419289,1680454,1568204,62072221,885897,1782799,195888,838572,394914,89138,1157721,419290,160675,3702057,2224096,1052073,735133,155171,430297,686710,1102,14305,3302,2364,132059,177180,341153,325746,1123602,365365,89141,106748,4400,415985,123256,358760,5614720,1569305,245220,8943958,7998385,842152,2292331,1824614,644887,400584,1000349,1266670,1117005,471014,209092,336754,578858,130962,167275,102345,42924,17609,33015,285028,286128,26415,57225,146366,633882,205795,705419,1640833,1308489,2676402,2377835,897999,1236957,178281,181586,74835,175589,148568,20910,359861,257518,165073,558000,15524,0,43088,743314,414884,535940,702116,30774,86942,99047,107849,13208,22011,327949,658098,858384,2589531,777452,1836729,177178,116652,128761,3685554,2813959,905738,303740,699916,121060,402782,288942,2549846,702115,71533,254215,123235,61272,163104,574082,116966,357911,275575,221517,214201,303019,185989,192258,633309,216435,102091,118907007,33817525,33133824,23735843,8261000,5427000,2445000,4590000,6852000,1726000,1149000,4133000,1466842,1108000,2569000,2884364,894000,1351000,1842000,1952000,8598000,15101000,3710000,987000,7624000,2175500,771000,270000,1173000,27744000,2593000,3129000,1353000,1187000,1540000,831000,2091000,1197000,1249000,1103000,1336000,380000,366000,635650,193000,0,"00685.HK"
"1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16876678,6271400,1929000,2219400,1313080,1994500,2720700,6085992,27687454,35354759,10536300,7747210,3141750,4722500,13855411,47792168,99804742,36632084,28183261,58561130,35480538,58509064,26094370,16657156,15769900,26703784,23992021,"06855.HK"
"1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81432898,11769219,29480529,8992109,19848783,19770643,8575034,24473032,8366496,7065645,12508309,18881426,15976039,27067052,24670408,154309131,29859285,24694644,24913955,29613057,58088288,30224731,32119639,25374908,36774405,26667432,21824793,29052199,18056850,25468916,18704786,20391117,10829561,11436512,13865530,12372420,12427775,13725990,13036897,17126934,23563640,13456932,8521075,12193610,16569800,12003000,14358800,11482584,7055561,12584761,11014817,6682677,7259521,8885806,9021006,4019398,5821363,6921104,2594743,3768409,5138596,4082241,2967646,"06858.HK"
"1778",1390144,3007878,1185108,215288,153777,287050,727878,555648,1250719,2669569,151727,1014928,4836798,4436670,4582555,3510216,16491043,90209676,34753597,27595792,46754352,10139028,5123851,8139928,7369712,7352590,27772122,21895791,12287806,11986403,3208812,4141726,252194,63561,734029,4644065,4414424,3167806,371115,369066,2409173,22170540,9977049,918562,1589029,2571151,5119747,2423525,1824818,12800398,46446795,11266569,3783500,52455000,16735500,54675975,276534917,200625200,85218378,70283500,65309000,84014500,35622000,114847000,54729000,85800000,83167000,36377000,13600000,15960000,4988000,2114000,9515417,8206000,19434000,56696000,38166000,54459191,58392200,100769000,72649000,77860000,0,98252620,75636060,146438000,79723000,182946500,231593500,87926000,113497500,278536000,875723740,1992442239,747051167,1369739660,855464495,983130659,1395726505,967101424,1375530966,1007725078,661224206,758056811,1456570763,606694502,664182192,557826006,367840780,559392578,2546770218,1898726015,707451187,959681894,447092642,231994976,340680896,257675814,381045510,224915939,98385700,171644330,211442568,166763800,157720228,110103140,196610647,535332450,147928560,129418571,230211935,155122747,171433630,862562443,1043754800,989988595,765247727,232695986,248231600,461721310,428416440,235197370,139357106,245224779,176342100,117257454,335010133,86595074,281543693,187235435,179675997,99620666,62378401,106329429,391687929,241412724,126624023,183484801,130914885,48640149,130427000,226497500,323843799,296818418,59206786,106394000,128622990,268178948,435729000,112012000,32883600,36266334,63254000,282072241,72320023,32849000,28632300,57730223,445337000,340770500,325230431,156687370,52370500,60707500,49198000,56180386,76834000,568160560,126923427,116232631,75682000,"00686.HK"
"1779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338303400,167843000,98535277,98746400,499195000,97587651,73103000,27386000,22831000,6396000,37171349,37731000,8825000,2404000,755000,6481000,45074000,18317000,46991000,22505000,22293000,39882000,45188000,41853000,192251000,149459000,92352000,54297000,67344000,83274000,10232000,84102000,49595000,25905000,24864000,106285000,23595000,19690000,25537000,6157000,13177000,230544000,"06860.HK"
"1780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179498122,95207008,20633382,44388623,22813922,70703641,91502405,89977350,78644549,68225999,66620181,124459492,67558074,71129251,88269370,71194329,179210620,189300455,269450902,108359458,281539612,152038031,170381918,165929267,178373461,95616627,98714207,139257242,330917734,169576280,309674638,176203211,278630908,265346353,411454122,343979121,229209365,275311350,664841538,266426759,"06862.HK"
"1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89976702,69357295,16764078,33549512,18018327,4646738,3223628,7239678,6481837,52200569,60371017,26735957,23286601,6964011,4463629,10470432,36158729,12754125,28419585,15784473,14983912,15845890,16557579,5883248,25875476,18877895,144475203,54229956,64322986,31050160,21559334,63168420,21241956,7929366,44101316,44792024,20107735,66034996,127482176,124390867,227059354,123321573,76146341,55808707,42873201,56860535,41718947,63843875,70208888,89421536,127207018,148741443,281311540,121968822,160778604,134752433,262848230,182499642,255182895,280433698,327980242,349085620,291346898,167662789,215431868,122289921,210799052,199767026,219449109,237780115,167403844,138035977,124348055,149099151,"06865.HK"
"1782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,977174574,144145596,102726594,525477361,106761680,151155924,58892255,11966384,6201232,15862595,8324554,7275874,7974130,2556810,133338211,11244766,2722934,8093533,6045489,6421873,4545150,5386169,3436766,2730723,4471173,7225255,14206512,2837149,1926043,99959531,3153832,3369278,51953830,46938853,108172467,3065573,8968297,4454299,6663277,3262850,926682,2201191,1926044,273373447,38917999,6097405,8469914,926679,8908596,5954637,62365360,81470043,25308511,10084470,9230511,3180000,3996000,3402000,3822000,1952000,1486000,1354000,4962000,2966000,1242000,1020000,32460000,1898000,5608000,614000,1278000,4748000,2272000,3458000,5062000,1214000,256000,1002000,1720000,836000,1410000,5108000,640000,10262000,"06866.HK"
"1783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70595286,30732303,23054214,5644391,11556412,10919974,5302683,7631655,10921410,15271847,11741824,6825924,2492330,2382057,6886295,8848121,8215598,2280364,16139568,6561415,6385553,3351027,1443394,2898423,3305250,2169415,2351091,9399640,9881851,3035942,4998452,6926100,10503973,3104116,2512554,6551931,4215251,16177692,2142077,7104871,4332039,3183815,2124389,9583411,5262771,3176578,2676399,2593275,1480657,588322,1581406,1918691,1156744,1352874,3282232,3187054,289741,540776,1662158,1617892,978387,1094815,2595494,14114302,627030,334097,3003559,320804,634219,1449804,1780461,3636119,3840342,4503265,1720745,2477959,3024571,1965141,2114431,2062779,2972740,3119369,3171876,3818595,3040056,17216280,2415234,8828215,1339107,662418,798436,1009669,54514773,800492,3277503,40515453,42641552,1810864,1500750,3917781,2736977,907227,825246,696270,377170,317483,1892099,370751,1152071,206484,772210,6285114,743764,280227,2164918,2810710,833788,582714,570533,1555306,1754000,5e+05,572000,921000,"06868.HK"
"1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63556365,6989603,13793284,18667625,65082513,52517871,22180489,18559792,8338867,5248608,12580245,3801304,5573409,4176323,1745008,6657066,13127684,5243253,2419860,7227594,23160727,57957952,29734401,44055135,17671871,16526647,16744373,30198496,27260325,23266398,26252079,12426087,47905062,73125105,63905698,110223641,71037017,55078803,47023915,97596006,66002676,56272799,58536128,59064008,69719103,49688009,52653331,61392985,48580507,67046668,113296743,154861321,60650609,36574106,24036415,26971579,30733709,27520430,24554363,39155385,41543440,93154606,81707175,135586768,44129588,32152728,33158315,58821885,22837960,17705040,12566003,19915691,18559368,28529193,21994163,28851995,11511072,16476186,19897510,27865175,22836488,85347845,59163955,32932059,46783296,"06869.HK"
"1785",NA,NA,9096226,9096226,9096226,9096226,9096226,9096226,9096226,9096226,9096226,9096226,37695382,21878741,21878741,232998584,153286400,296648364,426787085,303938122,250960987,121732028,121019520,63569406,21948680,92673508,30335653,27633791,2050517,14003530,5382052,10119378,1822054,1822054,78713994,7638587,7638587,7638587,31815768,188844600,192006502,140732238,220417924,77420497,63890717,134904757,67783442,55205720,40792867,52180840,40451160,23606376,33024972,16889002,27217148,49280860,41988311,53932646,19286973,93740209,31808764,35557982,25765229,24509369,37092714,22318969,29601278,12600183,21815610,9558755,15031912,7332944,7434676,16352202,26812152,14954824,5297972,8424180,3630086,17295453,12964595,34689010,16636711,27928945,19453872,10708051,39853811,97318902,121818013,75279780,213264997,100874248,76425094,103812078,152780065,353482025,59013285,78988107,143849374,143849374,143849374,113660380,52629198,28494043,15669606,24219234,23630579,31100967,16572450,12361904,42145394,94605768,175106584,158871174,123705905,30941059,26356211,140486042,33259394,46480470,64480261,117143723,224271473,43717421,26475777,157497308,157497308,73351997,118490820,61800099,17898122,14279702,29783497,196785803,138981667,81324359,201959310,294255984,410136159,417263182,563363461,478988574,174201873,586120434,157489652,212549082,59258634,236207595,101423646,87435896,759682195,845000666,729569496,462441527,342981070,216389313,271877700,2470620955,562721059,5241893,242118646,21940541,17463034,14896980,32232608,60719525,305239198,29162818,10713915,29960728,17303521,5694430,8235527,6996715,420468673,107567519,11179999,16993242,9087334,9601286,74537430,17251190,9030001,5483524,3685716,7169740,7596665,3953571,6036000,2616029,1694000,"00687.HK"
"1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11040000,9915000,3555000,2750000,3685000,5110000,4650000,1945000,1945000,295000,1305000,2615000,3125000,3575000,2570000,3560000,5527000,4810200,2009100,2170000,4875000,2130000,1840000,14890000,10010000,1650000,1640000,7930000,1350000,1305000,7985000,1485000,1756000,8865000,2270000,3510000,4320000,2050000,1260000,995000,1200000,2080000,1665000,555000,1075000,3245000,1560000,1525000,1045000,"06877.HK"
